"

University of Santo Tomas, EXPLAIN!

Sobrang lala ng management nyo ng opening ceremony ng UAAP S88!

UNANG UNA. 3:30 nakapila na kami sa gate. Ang announcement, 6:30 pm magsasara ang gates pero 5:30 pa lang isinara nyo na kaya daan-daang estudyante AT ATHLETES ang nastranded sa España. Sinimulan nyo ang program na maraming kabataan ang nasa labas. 

PANGALAWA. 6:30 na. Sumisigaw na kami na buksan ang gate kasi nagkakastampede na sa Gate 2. Pati mga atleta hindi nyo pinapasok kahit nagmamakaawa na. MGA SECURITY GUARDS NYO, PINAGTATAWANAN PA KAMI. 

PANGATLO. 7pm na. NAGSSTAMPEDE NA ANG TAO SA GATE 1 KASI DOON KAMI ITINURO. Inabutan na kami ng ulan pero yung mga security guards nyo, galit pa. Yung mga organizers nyo, nanonood lang. 

Yung kasama ko, hinimatay— nagcollapse na. Aba, pati companion ayaw nyong pasamahin kung hindi pa pipilitin ng mga tao sa likod? 

UST, THIS IS NOT SOMETHING YOU CAN SIMPLY PUT OFF AS AN OVERFLOW NG CROWD. 

YOU PRINTED LOTS OF TICKETS PERO ANG SAGOT NG MGA GUARDS, PUNO NA PO? Hindi nyo naestimate ang crowd na pupunta sa inyo?

INUULAN NA KAMI SA TABI NG ESPAÑA, YUNG ILAN AY NASA HIGHWAY NA PERO SINARA NYO YUNG GATE DAHIL KASALANAN DAW NG MGA NASA LABAS? Lahat kami may tickets, at lahat kami matiyagang pumila UNTIL NAGDECIDE KAYO NA ISARA ANG GATES UNANNOUNCED.

Inagahan nyo ang cut-off ng entrance; HINDI kayo nagannounce kung magpapapasok pa ba kayo o hindi para makauwi na ang iba; AT TINATAWANAN PA NG IBA NYONG GUARD habang nakikiusap at nababasa sa ulan ang mga estudyante.

UNACCEPTABLE.

#UAAPS88

",_sent_compound,_sent_pos,_sent_neu,_sent_neg,_sent_category
"

Yung nasa engineering building na IT student, Reyes pangalan dinig ko. Love u agad hahahaha meet up?

",0.0024550935049774125,0.002594051604080647,0.9972669902535516,0.00013895814236779828,Neutral
"

mahal mahal ng tuition tas iiscan nyo lg answer sheets namin??

",-0.9986449715215713,0.000675058674163217,4.935787606885458e-06,0.9993200055382299,Strong Negative
"

Shout out dyan sa crush ko! When ka ba mawawalan ng takot mag commit? Willing pa naman ako to take risk with u

",-0.9999394191218016,2.52949270252934e-05,1.0048979092624685e-05,0.9999646560938821,Strong Negative
"

Guys awa nalang anu ung app na nakakacontrol sa aircon?

",-0.9685550071299076,0.015718186211898237,8.739059761207376e-06,0.9842730747283406,Strong Negative
"

shoutout sa dalawang napaka ingay na babae sa 2nd floor library, mag daldalan lang pala kayo dito pa kayo sa library pumunta.

",0.9996451563056326,0.999817353962015,1.037138383403317e-05,0.00017227465415095097,Strong Positive
"

Dear Ue, sana naman yung tubo sa tuition increase ipambili nyo nito di naman aabot to ng P50 putanginang mga cr yan parang inihian muna ng 100 tao bago ginawa

",-0.9999535947663389,1.2549794568506132e-05,2.137417904058076e-05,0.9999660760263909,Strong Negative
"

Meganon? There are teachers who tried denying and hiding the fact that one of their fellow teachers/colleagues/friends were s3xu4lly harrasing a student. Are you sure it was edited, Ma'am? Who are you protecting? Because to me, it seems like you're far more concerned about telling the other students na ""fake news"" yun when you might or might not know that it is. Ganito po ba talaga sa UE, prinoprotektahan mga manyak na teachers? Nakakadisappoint...

",-0.9847588510929199,3.814979009918738e-05,0.015164900711133047,0.9847969494987677,Strong Negative
"

UE MANILA 

Good evening, sino po nakakita ng Jisulife fan ko sa may pila ng PME? It is beige and with a charm of pink beads.

",0.9734764011809602,0.9735027339722715,0.026470912044162333,2.635398356614228e-05,Strong Positive
"

sino manonood ng lightshow sa 17 sa ust? 

",0.9998695255635539,0.9999294166908708,1.0680772780687243e-05,5.9902536348511404e-05,Strong Positive
"

BSMA students sali na kayo sa IMA madaming benefits tulad scholarship, seminar, opportunities, networking events, and IMA also offers review session kaya sali na kayo maawa na kayo

",0.0022548699025719543,0.00226375600323081,0.9977273578961103,8.886100658855867e-06,Neutral
"

shout out sa backstabber boy ng ue cal! be matured enough and grow. wag na wag kang maninira ng taong wala naman ginagawa sayo. alam mo kung sino ka, letter l

",-0.41385857823479455,3.082987450000258e-05,0.5860797925921054,0.4138893775333946,Negative
"

Lf boyfriend para sa loser gf type shyt friend ko

Description of her: 
Femcel
Femdom
Nerd
Psychward baby
Nerd
Cute
Tall
Maraming siyang personalities kaya possible magkakaroon ka ng maraming gf
She’s smart but currently burned out sa studies 
Alt baddie

",0.999855856760405,0.9999200105667114,1.5835626982152462e-05,6.415380630642176e-05,Strong Positive
"

sana all baliw, gawa issue para mapaalis sa section

",-0.9999427536167786,2.291410686872215e-05,1.1460150263690597e-05,0.9999656257428676,Strong Negative
"

haii meron po ba mga nagbebenta ng food dito sa ue-cal? kahit pre-order na snacks ;(( comment kayo plz oorder ako!! also shawt awt dun sa nabilhan namin ng cookies last tym ansarap po ate!!

",0.011470839177491143,0.011650819331407547,0.988169200514676,0.00017998015391640365,Neutral
"

marami po ba pogi dyan sa ue cal? balak ko po kasi mag archi diyan next sem (if possible) and konti lang po pogi here sa manila, mostly pangit talaga

#justsaying

",0.9993137706187554,0.9995878338813782,0.00013810285599902272,0.00027406326262280345,Strong Positive
"

UAAP OPENING TICKETS

Guys magkano yung tix for uaap opening sa ust for ue students and how much kapag di taga uaap university pupunta?

",0.9999122908593563,0.9999392032623291,3.3884334698086604e-05,2.6912402972811833e-05,Strong Positive
"

Weird nung mga engineering students na todo flex ng sasakyan sa soc med na akala mo sa kanila talaga. Okay car guy, ibalik mo na sa tatay mo yung sasakyan niya. 

",-0.9921612695816293,1.073321072908584e-05,0.007817263996912516,0.9921720027923584,Strong Negative
"

hi kay stella ang cute mo pwede pa kiss sabay hug sabay tot

",-0.008059390009293566,3.829493289231323e-05,0.9918640201249218,0.008097684942185879,Neutral
"

May google developer group po ba ang ue manila?

",0.9999203157603915,0.9999526619518497,1.4979896880503816e-05,3.235815126978009e-05,Strong Positive
"

ACCEPT ASCYH PLEASE

",0.9998905010870658,0.9999295473098755,3.140646731480956e-05,3.904622280970216e-05,Strong Positive
"

UE mag announced kana na online class bukas Hanggang friday

",0.9997300202812767,0.9998332262039185,6.356787343975157e-05,0.0001032059226417914,Strong Positive
"

Maraming salamat JFINEX bonga ng mga pagkain nyo
Sulit 130 ko uuwi akong busog 2dei

",1.9235885702073574e-06,2.4936150358613252e-05,0.9999520512878018,2.3012561839533094e-05,Neutral
"

Ok lang naman kabit kulang kulang sa ibang bagay ang UE eh, wag lang sa Bidet. Please lagyan niyo na Bidet ang mga floors.

",0.6230331104015931,0.6242320376966055,0.3745690189791199,0.001198943324274561,Strong Positive
"

ano name ng lalaking maputi, matangkad, na parang kpop nung cavite tour na naka black!! sana masagot 

",0.7015630602836609,0.8267052554080755,0.04815253117282794,0.12514221341909657,Strong Positive
"

To PDSA org and other orgs pls more table clinics ganap po especially carving, bitin po table clinics nakaraan

",0.9969723065978542,0.9969788292661393,0.003014598357128037,6.572376732670577e-06,Strong Positive
"

Sa mga sumisingit talaga sa PME na yan may araw kayo

",0.933733057230711,0.9668389084619582,5.519451317349292e-05,0.033105897024868325,Strong Positive
"

Wala pa naman Caloocan week pero amoy shawarma na sa loob ng elev sa tyk

",0.7294037863612175,0.785004734992981,0.15939431637525558,0.05560094863176346,Strong Positive
"

She’s from UE BSTM. We were in the ligawan stage for 5 months, and it really felt like kami na. Pero puro misunderstandings because of her actions. I thought we ended things in a good way, pero she doesn’t respect me di manlang pinaabot kahit 2weeks parang wala lang sa kanya lahat ng pinagsamahan namin. Dahil I saw her repost na may “natitipuhan na siya” Hahaha, ano ’yon? Ito ba yun sinasabi nila na “there’s always another guy”? Tama ba ginawa niya? Okay lang ba yun? Wala manlang kahit 3month rule sana maka usad ako agad kagaya niya :< ang sikip sa heart Pa approve po para malaman ng iba na madaming redflag sa ue

",-0.16834745091182413,9.235459583578631e-05,0.8314678398965043,0.1684398055076599,Negative
"

hieee crush...paturo naman ng calculus 2 kahit yun na ibigay mo saakin...heheheh

",-0.26479772105813026,0.03369247452971592,0.6678173367875764,0.2984901886827077,Negative
"

to my fellow psychmates na need 'to or kung sino man kilala n'yo na kelangan 'to, ETO NA YUNG SIGN N'YO PARA BUMILI

",-0.0004446093807928264,0.00044489529682323337,0.9986656000255607,0.0008895046776160598,Neutral
"

mamaya na enlist ni woozi tapos bukas si hoshi koooo

- nagmamahal asawa ni horanghae

",0.9985404333951919,0.9985462874480731,0.0014477840243432613,5.928527583662918e-06,Strong Positive
"

Why the hell am i catching feelings to this someone, making me feel like something that i haven't felt for awhile, we are just friends but i am slowly falling inlove na i don't know what to do because i am currently fixing something in my life that is so brutal if i don't fix it and i am scared that i will lose her in the process before i can even fix it what should i do?, should i confess  while i am still fixing my problem or should i wait and risk losing her.

",-0.46798862786454265,2.9009863883486474e-05,0.5319533720668348,0.46801761806928177,Negative
"

Hello Admin! Pls post this gusto ko lang mag confest sa crush ko

Her name is Rayne, she is a 4th yr dentistry student and I’m a clinician. We were classmates before sa mga naiwan kong subject pero hindi kami close because nahihiya ako sa kanya pero all I can say is ang bait niya, sobrang genuine niyang tao. She also helps other people always and ilan beses ko na din siya nakita mag bigay sa mga nanlilimos, also I always hear her saying“thank you po” to our professors & staff sa school. Alam mo ba ang cute nang pagiging madaldal mo hahaha. Then palagi pala kaming nagkakasabay sa elev and salubong sa annex pero wala akong lakas para mag greet sakanya kaya dito nalang muna ako mag confess. Ingat ka palagi! 

-B.P

",-1.8764692867989652e-05,1.7544736692798324e-05,0.9999461458337464,3.6309429560787976e-05,Neutral
"

ang funnyy the fact na fake lang yung chat nung teacher sa student na yun and may student na gumawa ng fake account para siraan yung teacher na yun lmao.

",-0.9998198396424414,8.729632073367231e-05,5.5707500736509174e-06,0.9999071329291926,Strong Negative
"

Kaya pa kaya ng UE humabol in terms of sports?? huhu sayang naman yell natin ang ganda oh

",-0.0013502040674211457,3.2384571765759976e-05,0.9985850268945771,0.00138258853365721,Neutral
"

Antagal nga ng PME ang init pa!!!

",-0.9999119359113138,6.882562502141809e-06,7.429896368194022e-05,0.9999188184738159,Strong Negative
"

hi po ASAP anong fb po ni ateng naka brown na nag try outs sa badminton kahapon po? For scaa para po ma add sa gc namin thankyouuu!!

",0.9998693779634777,0.9999186992645264,3.197943442501128e-05,4.9321301048621535e-05,Strong Positive
"

UE RED WARRIORS, PARANG KAYA NIYO RIN ANG WALKOUT PROTEST SA SEPTEMBER 19 (FRIDAY) LET’S ALL FIGHT AGAINST CORRUPTION

",-0.11773421987891197,0.03501930879249156,0.8122271735009575,0.15275351770655088,Negative
"

Seniors, How do u handle college? As a person diagnosed with depression this is lowkey getting to me I need tips po:”))

",0.9999083767588672,0.9999198913574219,6.859404402348446e-05,1.1514598554640543e-05,Strong Positive
"

BWISET TALAGA MGA LALAKI SA UE. 'WAG NA KAYONG HUMINGA NABABANAS AKO

",-0.9999502399386984,1.3043600072713352e-05,2.3676486221689198e-05,0.9999632799137056,Strong Negative
"

Para sa mga IT students na nag PME nung monday, singit na nga kayo sa pila tapos nagpa singit pa kayo ng dalawa. Ang galing talaga, na para bang di na naawa sa mga pumila maaga pa lang.

",-0.16928605653811246,0.0002727814593052549,0.8301683882489056,0.16955883029178917,Negative
"

yoko na sayo, nininyerbyos ako sayo crush

",-0.001673904798735748,2.1714046908016855e-05,0.9982826673134756,0.001695618639616377,Neutral
"

hello :)) ano po thoughts nyo sa mga magjowang nag-bbaby talk sa room? pikang pika na kasi kami dun sa kaklase namin na parang bumabalik sa sanggol yung boses pag magkasama sila ng jowa nya  balik kita sa tyan ng nanay mo eh

",-0.9326644539833069,0.033657073974609375,2.1398067474365234e-05,0.9663215279579163,Strong Negative
"

Nag offer po ba ng special classes sa CivilEng ang ue??

",0.999928042268948,0.9999486207962036,3.080067654082086e-05,2.057852725556586e-05,Strong Positive
"

Grabeh mga N word enjoyer pati library ah

",0.9999141327753023,0.9999465630042643,2.097553377063038e-05,3.2461461965016086e-05,Strong Positive
"

Pls sana ‘di online synchronous sa thurs miss na miss ko na crush ko sa pathfit nanghihina na ‘ko 

",-0.9999491949402,1.9691433819494215e-05,1.1493681173775443e-05,0.9999688148850068,Strong Negative
"

To Shane! I am forever haunted by the memory of a future that was never ours.

",-0.9905368795152754,0.0006267318581035495,0.008209717884758664,0.9911635502571378,Strong Negative
"

Mashiship na nga nalang ako sa ayaw ko pa ako na ship

",-0.9998960585762688,4.815147524948253e-05,7.658655549704652e-06,0.9999441898692009,Strong Negative
"

Ano ba yan bakit hindi pa isagad hanggang friday yung online synchronous

",0.9987857979140244,0.999384880065918,1.6037782188504934e-05,0.0005990821518935263,Strong Positive
"

meron po bang pme tommorow?

",0.9999367195023297,0.9999485015869141,3.971632850152673e-05,1.1782084584410768e-05,Strong Positive
"

Ako pa sisiraan mo, sao ka ngayon. Balik ka na sa mapua boi di ka welcome dito

",-0.482535894960165,0.04582548514008522,0.42581313475966454,0.5283613801002502,Negative
"

ang daming pogi na nasakay sa lrt na taga ue, tapos pag nasa ue ka na mismo, para bang may tinataguan sila na hindi mo masulyapan kahit saang banda

",-0.9998451778519666,7.018355105623903e-05,1.4474935308866602e-05,0.9999153415136349,Strong Negative
"

May klase po ba tomorrow?

",0.9999008418053563,0.9999422469441388,1.62921596721345e-05,4.146089618911859e-05,Strong Positive
"

She’s from UE BSTM. We were in the ligawan stage for 5 months, and it really felt like kami na. Pero puro misunderstandings because of her actions. I thought we ended things in a good way, pero she doesn’t respect me di manlang pinaabot kahit 2weeks parang wala lang sa kanya lahat ng pinagsamahan namin. Dahil I saw her repost na may “natitipuhan na siya” Hahaha, ano ’yon? Ito ba yun sinasabi nila na “there’s always another guy”? Tama ba ginawa niya? Okay lang ba yon? Wala manlang kahit 3month rule sana maka usad ako agad kagaya niya :< ang sikip sa heart. Pa approve admin

",-0.009790838441404048,3.497514141151333e-05,0.9901392116156481,0.009825813242940386,Neutral
"

Ilang player sa basketball ang dumaan sa UE na iisa ang pangalan? ........edi QuadruPAUL 

",0.9821154354140162,0.9910504817962646,1.447182148694992e-05,0.008935046382248402,Strong Positive
"

to the person who took my pocket wifi, karma na bahala sayo, eme

pero in all seriousness, baka may nakakita ng smart bro pocket wifi sa LB room 502 last Thursday, (Sept 11, 2025; 4:30 pm to 6pm) I accidentally left it charging after class and when I was about to get it may nagka-klase na and when I asked them if may nakita sila they said wala raw. Though nakaka-connect pa ako sa labas ng 502, so i’m sure na I left it there lang talaga. I left it together with the black charger (Please refer to the pic below for reference nung model ng pocket wifi) may 2 stickers din yung wifi at the back

I am hoping na baka accidentally lang nila nalagay sa bag nila and give it back to me kase super need ko siya talaga right now kase sobrang hirap mag-class using my data alone . konsensya mo na lang yan pls. thank u.

",0.5136954598128796,0.5527814030647278,0.408132653683424,0.03908594325184822,Strong Positive
"

Na para bang nababaliw kapag stress tas kung saan saan na lng mapupunta sa campus…

",-0.9995586271543289,0.0001409654360031709,0.00015944197366479784,0.999699592590332,Strong Negative
"

jusko naman... microscope na nga lang mas matanda pa yata sa mga magulang ko. sobrang dumi ng lens, di ma-hold ng maayos yung slide pag ittilt para di kami naka kuba, wala pang ilaw!! cellphone nalang gamit namin na natutumba-tumba, ang hirap makita yung specimen!! hahahaha sa educ bldg lang ba ganito ☺️??

",-0.99995776248943,1.1719932242088188e-05,1.881495667646606e-05,0.9999694651110814,Strong Negative
"

Bakit sa wednesday lang yung online? Di ba affected sa 18 ng jeepney strike?

",-0.9999458616484844,1.3487982882084808e-05,2.7228861663121602e-05,0.9999592831554548,Strong Negative
"

gusto ko na lang magpakasal

",0.8937040865421295,0.9467798845542362,0.00014429648243150393,0.053075818963332216,Strong Positive
